name,review_count,categories,latitude,longitude,rating,price,neighbourhood,city,address
Artisan,35,"Art Galleries,Tattoo,Cafes",40.4653383,-79.9438735,5.0,$,Shadyside,Pittsburgh,"5001 Penn Ave,Pittsburgh, PA 15224"
Mineo's Pizza House,359,Pizza,40.43286,-79.9232,3.5,$$,Shadyside,Pittsburgh,"2128 Murray Ave,Pittsburgh, PA 15217"
Fuku Tea,185,"Coffee & Tea,Bubble Tea",40.4415422065159,-79.956820957154,4.0,$,Shadyside,Pittsburgh,"3800 Forbes Ave,Pittsburgh, PA 15213"
Angelo's Pizzeria,113,Pizza,40.46075,-79.94788,4.0,$,Shadyside,Pittsburgh,"4768 Liberty Ave,Pittsburgh, PA 15224"
Sumi's Cakery,86,"Bakeries,Korean,Desserts",40.4331,-79.92289,4.5,$,Shadyside,Pittsburgh,"2119 Murray Ave,Pittsburgh, PA 15217"
SPiLL - The Wine Bar,30,Wine Bars,40.460311,-79.9470263,5.0,$$,Shadyside,Pittsburgh,"4800 Liberty Ave,Pittsburgh, PA 15224"
P&G's Pamela's Diner,312,Breakfast & Brunch,40.4413058,-79.9575342,4.0,$,Shadyside,Pittsburgh,"3703 Forbes Ave,Pittsburgh, PA 15213"
The Shady Dog,12,"Street Vendors,Hot Dogs",40.451096,-79.9332613,4.5,$,Shadyside,Pittsburgh,"Corner Of Baum And Libert,Pittsburgh, PA 15232"
Lot 17,135,"American (Traditional),Beer Bar,Tapas/Small Plates",40.46257,-79.95013,4.0,$$,Shadyside,Pittsburgh,"4617 Liberty Ave,Pittsburgh, PA 15224"
Fuel & Fuddle,328,"Gastropubs,Whiskey Bars,Beer Bar",40.4412454,-79.9566016,3.5,$$,Shadyside,Pittsburgh,"212 Oakland Ave,Pittsburgh, PA 15213"
Piada Italian Street Food,230,"Italian,Salad,Wraps",40.44048,-79.95771,4.0,$,Shadyside,Pittsburgh,"3600 Forbes Ave,Pittsburgh, PA 15213"
Silky's Pub,83,"Pubs,American (Traditional)",40.45827,-79.94227,3.5,$$,Shadyside,Pittsburgh,"5135 Liberty Ave,Pittsburgh, PA 15224"
The Milk Shake Factory,270,"Desserts,Ice Cream & Frozen Yogurt",40.42912,-79.98172,4.0,$$,Shadyside,Pittsburgh,"1705 E Carson St,Pittsburgh, PA 15203"
Tan Lac Vien,232,Vietnamese,40.4332,-79.92325,4.0,$$,Shadyside,Pittsburgh,"2114 Murray Ave,Pittsburgh, PA 15217"
BFG Café,50,"Pizza,Greek,Mediterranean",40.4647568,-79.9375719,4.0,$,Shadyside,Pittsburgh,"5335 Penn Ave,Pittsburgh, PA 15224"
Taste of India,147,Indian,40.4657399,-79.95352,4.0,$$,Shadyside,Pittsburgh,"4320 Penn Ave,Pittsburgh, PA 15224"
Khalil's II,34,"Syrian,Middle Eastern",40.4543549,-79.9484743,4.5,$$,Shadyside,Pittsburgh,"4757 Baum Blvd,Pittsburgh, PA 15213"
Chaya Japanese Cuisine,227,"Japanese,Sushi Bars",40.43389,-79.92311,3.5,$$,Shadyside,Pittsburgh,"2032 Murray Ave,Pittsburgh, PA 15217"
Uncle Sam's Submarines,121,Sandwiches,40.4378475932928,-79.9228814522573,4.0,$,Shadyside,Pittsburgh,"5808 Forbes Ave,Pittsburgh, PA 15217"
Driftwood Oven,161,Pizza,40.4658865,-79.9652774,4.5,$$,Shadyside,Pittsburgh,"3615 Butler St,Pittsburgh, PA 15201"
Carnegie Museums of Pittsburgh,56,Museums,40.444011,-79.950361,4.5,$,Shadyside,Pittsburgh,"4400 Forbes Ave,Pittsburgh, PA 15213"
Eat Unique,159,Delis,40.44565,-79.94849,3.5,$,Shadyside,Pittsburgh,"305 S Craig St,Pittsburgh, PA 15213"
Carmella's Plates & Pints,253,"Cocktail Bars,American (New),Breakfast & Brunch",40.42839,-79.97874,4.0,$$,Shadyside,Pittsburgh,"1908 E Carson St,Pittsburgh, PA 15203"
ATARASHI - Formally Sushi Fuku - Oakland Av,188,"Sushi Bars,Japanese,Seafood",40.44166,-79.95734,4.0,$,Shadyside,Pittsburgh,"120 Oakland Ave,Pittsburgh, PA 15213"
The Mediterranean Grill,88,"Mediterranean,Lebanese",40.438229,-79.921597,4.0,$$,Shadyside,Pittsburgh,"5835 Forbes Ave,Pittsburgh, PA 15217"
Bantha Tea Bar,39,Tea Rooms,40.464885,-79.943946,4.5,$,Shadyside,Pittsburgh,"5002 Penn Ave,Pittsburgh, PA 15224"
Allegro Hearth Bakery,79,Bakeries,40.4338421542973,-79.9230824102084,4.5,$,Shadyside,Pittsburgh,"2034 Murray Ave,Pittsburgh, PA 15217"
Ali Baba,137,Middle Eastern,40.4451249539852,-79.9488160014153,3.5,$$,Shadyside,Pittsburgh,"404 S Craig St,Pittsburgh, PA 15213"
Dancing Crab Thai Noodle House,202,Thai,40.428244,-79.975153,4.5,$$,Shadyside,Pittsburgh,"2126 E Carson St,Pittsburgh, PA 15203"
Pizza Palermo,65,Pizza,40.45621,-79.93657,3.0,$,Shadyside,Pittsburgh,"5440 Centre Ave,Ste 3,Pittsburgh, PA 15232"
Pizza Parma,84,"Pizza,Salad,Chicken Wings",40.458398,-79.924797,3.0,$$,Shadyside,Pittsburgh,"217 S Highland Ave,Pittsburgh, PA 15206"
Applewood Smoke Burger,91,"Burgers,Sandwiches",40.47631,-79.92084,4.5,$$,Shadyside,Pittsburgh,"5721 Bryant St,Pittsburgh, PA 15206"
Smoke BBQ Taqueria,475,"Barbeque,Burgers,Tacos",40.47004,-79.96113,3.5,$$,Shadyside,Pittsburgh,"4115 Butler St,Pittsburgh, PA 15201"
Constellation Coffee,112,Coffee & Tea,40.4656647774805,-79.9557438844205,4.5,$,Shadyside,Pittsburgh,"4059 Penn Ave,Fl 1,Pittsburgh, PA 15224"
Macaron Bar,21,Bakeries,40.46128,-79.92339,4.5,$,Shadyside,Pittsburgh,"6101 Penn Ave,Pittsburgh, PA 15206"
Istanbul Grille,126,"Mediterranean,Turkish",40.4328001,-79.8937709,4.5,$,Shadyside,Pittsburgh,"1103 S Braddock Ave,Pittsburgh, PA 15218"
Thai & Noodle Outlet,98,"Thai,Noodles",40.43817,-79.92238,4.0,$$,Shadyside,Pittsburgh,"5813 Forbes Ave,Pittsburgh, PA 15217"
The Butterwood Bake Consortium,195,"Desserts,Coffee & Tea,Custom Cakes",40.48091,-79.95373,4.5,$$,Shadyside,Pittsburgh,"5222 Butler St,Pittsburgh, PA 15201"
Waffles Incaffeinated - South Side,580,"Breakfast & Brunch,Waffles,Sandwiches",40.42788,-79.9693,3.5,$$,Shadyside,Pittsburgh,"2517 E Carson St,Pittsburgh, PA 15203"
Joseph Tambellini Restaurant,133,Italian,40.4765815734863,-79.9214401245117,4.0,$$$,Shadyside,Pittsburgh,"5701 Bryant St,Pittsburgh, PA 15206"
Bar Marco,321,"Wine Bars,Cafes,Italian",40.4524917602539,-79.981559753418,4.0,$$,Shadyside,Pittsburgh,"2216 Penn Ave,Pittsburgh, PA 15222"
Murray Avenue Grill,147,American (New),40.43726,-79.9231,3.5,$$,Shadyside,Pittsburgh,"1720 Murray Ave,Pittsburgh, PA 15217"
The Allegheny Wine Mixer,164,Wine Bars,40.4824569,-79.951507,4.5,$$,Shadyside,Pittsburgh,"5326 Butler St,Pittsburgh, PA 15201"
The Vandal,253,"Breakfast & Brunch,Wine Bars,American (Traditional)",40.47079,-79.95999,4.0,$$,Shadyside,Pittsburgh,"4306 Butler St,Pittsburgh, PA 15201"
Pink Box Bakery Cafe,113,"Bakeries,Coffee & Tea,Desserts",40.4333842481899,-79.9231549468701,4.0,$,Shadyside,Pittsburgh,"2104 Murray Ave,Pittsburgh, PA 15217"
Sub Zero Nitrogen Ice Cream,24,"Ice Cream & Frozen Yogurt,Desserts",40.45861,-79.92532,4.0,$$,Shadyside,Pittsburgh,"206 S Highland Ave,Pittsburgh, PA 15206"
Lulu's Noodles,429,"Chinese,Noodles",40.44514,-79.94904,3.0,$,Shadyside,Pittsburgh,"400 S Craig St,Pittsburgh, PA 15213"
Blue Monkey Tea Pittsburgh,44,"Coffee & Tea,International Grocery,Herbs & Spices",40.43786,-79.9201099,4.5,$$,Shadyside,Pittsburgh,"5872 Forbes Ave,Pittsburgh, PA 15217"
Kelly O's Diner,269,"Diners,Breakfast & Brunch",40.4537004517779,-79.9813948036621,4.0,$$,Shadyside,Pittsburgh,"100 24th St,Pittsburgh, PA 15222"
Carmi Soul Food,315,Soul Food,40.4288748,-79.9794816,4.0,$$,Shadyside,Pittsburgh,"1825 E Carson St,Pittsburgh, PA 15203"
Bangal Kabab House and Restaurant,157,"Indian,Bangladeshi,Halal",40.439047,-79.9554689,4.0,$$,Shadyside,Pittsburgh,"320 Atwood St,Pittsburgh, PA 15213"
Food Glorious Food,58,"Bakeries,Custom Cakes,Patisserie/Cake Shop",40.47543,-79.91961,4.5,$$,Shadyside,Pittsburgh,"5906 Bryant St,Pittsburgh, PA 15206"
Cinderlands Foederhouse,165,"Brewpubs,American (New)",40.46652,-79.96484,4.5,$$,Shadyside,Pittsburgh,"3705 Butler St,Pittsburgh, PA 15201"
Everyday's A Sunday & Cafe,53,"Cafes,Coffee & Tea,Breakfast & Brunch",40.465356,-79.944464,4.0,$,Shadyside,Pittsburgh,"4919 Penn Ave,Pittsburgh, PA 15224"
Big Jim's Restaurant & Bar,228,"American (Traditional),Italian",40.4270451,-79.9496055,4.0,$$,Shadyside,Pittsburgh,"201 Saline St,Pittsburgh, PA 15207"
Edgar's Best Tacos,82,"Mexican,Food Trucks",40.455585,-79.977913,4.5,$,Shadyside,Pittsburgh,"108 S 19th St,Pittsburgh, PA 15222"
The Colombian Spot,126,Colombian,40.428796,-79.976795,4.5,$$,Shadyside,Pittsburgh,"2019 E Carson St,Pittsburgh, PA 15203"
Zarra's A Taste of Southern Italy,137,Italian,40.45472,-79.95429,4.0,$$,Shadyside,Pittsburgh,"3887 Bigelow Blvd,Pittsburgh, PA 15213"
Rita's Italian Ice,46,"Ice Cream & Frozen Yogurt,Desserts,Shaved Ice",40.43782,-79.91978,4.5,$,Shadyside,Pittsburgh,"5880 Forbes Ave,Pittsburgh, PA 15217"
Biddle's Escape,164,Coffee & Tea,40.43816,-79.89212,4.5,$,Shadyside,Pittsburgh,"401 Biddle Ave,Pittsburgh, PA 15221"
Chick'n Bubbly,165,"Korean,Bubble Tea,Chicken Wings",40.44193,-79.95718,4.0,$,Shadyside,Pittsburgh,"117 Oakland Ave,Pittsburgh, PA 15213"
The Zenith,210,"Vegetarian,Salad,Vegan",40.426803,-79.968973,4.0,$$,Shadyside,Pittsburgh,"86 S 26th St,Pittsburgh, PA 15203"
CHiKN,167,Chicken Shop,40.44123,-79.95702,4.0,$$,Shadyside,Pittsburgh,"3712 Forbes Ave,Pittsburgh, PA 15213"
Chipotle Mexican Grill,62,"Mexican,Fast Food",40.4592014,-79.9252465,3.0,$,Shadyside,East Liberty,"5986 Centre Ave,East Liberty, PA 15206"
Red Dragon,28,Chinese,40.4585,-79.92469,3.5,$,Shadyside,Pittsburgh,"213 S Highland Ave,Pittsburgh, PA 15206"
Klavon's Ice Cream Parlor,220,Ice Cream & Frozen Yogurt,40.45713,-79.97575,4.0,$,Shadyside,Pittsburgh,"2801 Penn Ave,Pittsburgh, PA 15222"
Franktuary,351,"Hot Dogs,Vegetarian,Poutineries",40.467054,-79.96398,3.5,$,Shadyside,Lower Lawrenceville,"3810 Butler St,Lower Lawrenceville, PA 15201"
Squirrel Hill Cafe,102,"Pubs,American (New)",40.43791,-79.92267,4.0,$,Shadyside,Pittsburgh,"5802 Forbes Ave,Pittsburgh, PA 15217"
Delanie's Coffee,188,"Coffee & Tea,Mediterranean,Juice Bars & Smoothies",40.42899,-79.98074,4.0,$,Shadyside,Pittsburgh,"1737 E Carson St,Pittsburgh, PA 15203"
Industry Public House,607,"American (New),Cocktail Bars",40.4707662016153,-79.9603226780891,3.5,$$,Shadyside,Pittsburgh,"4305 Butler St,Pittsburgh, PA 15201"
Gluuteny Bakery,106,"Bakeries,Gluten-Free,Vegan",40.4351844787598,-79.9225997924805,4.0,$,Shadyside,Pittsburgh,"1923 Murray Ave,Pittsburgh, PA 15217"
Condado Tacos - Lawrenceville,219,"Tacos,Bars,Tex-Mex",40.470627,-79.960196,4.0,$$,Shadyside,Pittsburgh,"4300 Butler St,Pittsburgh, PA 15201"
Acacia,156,Cocktail Bars,40.42822,-79.97583,4.5,$$,Shadyside,Pittsburgh,"2108 E Carson St,Pittsburgh, PA 15203"
The Pretzel Shop,115,"American (Traditional),Pretzels,Sandwiches",40.42805,-79.97223,4.5,$,Shadyside,Pittsburgh,"2316 E Carson St,Pittsburgh, PA 15203"
Pittsburgh Zoo & PPG Aquarium,247,"Zoos,Aquariums",40.483173,-79.921339,4.0,$,Shadyside,Pittsburgh,"7370 Baker St,Pittsburgh, PA 15206"
Pittsburgh Winery,93,"Wine Tasting Room,Wine Bars",40.457224793237,-79.9752748809509,4.5,$$,Shadyside,Pittsburgh,"2710 Penn Ave,Pittsburgh, PA 15222"
Bull River Taco,96,Tacos,40.43773,-79.92266,4.0,$,Shadyside,Pittsburgh,"1707 Murray Ave,Pittsburgh, PA 15217"
Selamis Turkish Kebab House,16,"Mediterranean,Turkish",40.45686,-79.93643,4.5,$,Shadyside,Pittsburgh,"5501 Centre Ave,Pittsburgh, PA 15232"
Sichuan Gourmet,176,Szechuan,40.4389524203373,-79.9551590458901,4.0,$$,Shadyside,Pittsburgh,"328 Atwood St,Pittsburgh, PA 15213"
Mad Mex - Oakland,297,"Tex-Mex,Mexican",40.438019,-79.954209,3.5,$$,Shadyside,Pittsburgh,"370 Atwood St,Pittsburgh, PA 15213"
Brillobox,160,"Bars,Music Venues,Vegetarian",40.46555,-79.9547599,3.5,$$,Shadyside,Pittsburgh,"4104 Penn Ave,Pittsburgh, PA 15224"
Primanti Bros. Restaurant and Bar Oakland,322,"Sandwiches,American (New),Sports Bars",40.4417626,-79.9569217,3.5,$,Shadyside,Pittsburgh,"3803 Forbes Ave,Pittsburgh, PA 15213"
Piazza Talarico and Papa Joe's Wine Cellar,72,"Italian,Pizza,Wineries",40.4645,-79.96022,4.5,$$,Shadyside,Pittsburgh,"3832 Penn Ave,Pittsburgh, PA 15201"
Frick Park,81,"Dog Parks,Playgrounds,Hiking",40.4333767296231,-79.9049209880834,4.5,$,Shadyside,Pittsburgh,"1981 Beechwood Blvd,Pittsburgh, PA 15217"
Gryphon's Tea,23,Tea Rooms,40.4621546739735,-79.9495139318862,5.0,$,Shadyside,Pittsburgh,"4709 Liberty Ave,Pittsburgh, PA 15224"
Food For Thought Deli,43,"Delis,Sandwiches",40.4495975375175,-79.9505527317524,4.5,$,Shadyside,Pittsburgh,"194 N Craig St,Pittsburgh, PA 15213"
Benny Fierro's,137,Pizza,40.42842,-79.97883,4.5,$,Shadyside,Pittsburgh,"1906 E Carson St,Pittsburgh, PA 15203"
Element,25,Gay Bars,40.4557138,-79.9311175,3.5,$$,Shadyside,Pittsburgh,"5744 Ellsworth Ave,Pittsburgh, PA 15232"
Pino's Contemporary Italian Restaurant & Wine Bar,116,"Italian,Tapas/Small Plates",40.4502499,-79.91449,3.5,$$,Shadyside,Pittsburgh,"6738 Reynolds St,Pittsburgh, PA 15206"
Spice Affair,113,Indian,40.4891,-79.90089,4.5,$$,Shadyside,Pittsburgh,"8 Brilliant Ave,Pittsburgh, PA 15215"
OTB Bicycle Café,247,"American (New),Beer, Wine & Spirits,Burgers",40.4274101257324,-79.9690628051758,4.0,$$,Shadyside,Pittsburgh,"2518 E Carson St,Pittsburgh, PA 15203"
Triangle Bar & Grill,126,"Sandwiches,Bakeries,Sports Bars",40.41757,-79.88794,4.5,$,Shadyside,Pittsburgh,"2122 Monongahela Ave,Pittsburgh, PA 15218"
Cucina Vitale,115,"Italian,Breakfast & Brunch",40.4274712,-79.969101,4.5,$$,Shadyside,Pittsburgh,"2516 E Carson St,Pittsburgh, PA 15203"
Lucca Ristorante,139,"Italian,Seafood",40.4451789855957,-79.9485092163086,3.5,$$,Shadyside,Pittsburgh,"317 S Craig St,Pittsburgh, PA 15213"
Naturoll Creamery,175,"Desserts,Ice Cream & Frozen Yogurt",40.4710728417042,-79.9599277368498,4.0,$$,Shadyside,Pittsburgh,"4318 Butler St,Pittsburgh, PA 15201"
Casa Brasil,42,"Brazilian,Venues & Event Spaces,Beer Bar",40.4756756928209,-79.9197259864038,4.5,$$,Shadyside,Pittsburgh,"5904 Bryant St,Pittsburgh, PA 15206"
Caliente Pizza & Drafthouse,332,"Pizza,Bars",40.4620358,-79.9501025,3.0,$$,Shadyside,Pittsburgh,"4624 Liberty Ave,Pittsburgh, PA 15224"
Wai Wai Chinese Cuisine,141,Chinese,40.4620628356934,-79.9491577148438,3.5,$,Shadyside,Pittsburgh,"4717 Liberty Ave,Pittsburgh, PA 15224"
Stagioni,166,"Italian,Bars,Pizza",40.42824,-79.97593,4.0,$$,Shadyside,Pittsburgh,"2104 E Carson St,Pittsburgh, PA 15203"
Tazza D'Oro,29,Coffee & Tea,40.4435157487347,-79.9447413906455,4.5,$,Shadyside,Pittsburgh,"4902 Forbes Ave Gates Ctr,Fl 3,Carnegie Mellon,Pittsburgh, PA 15213"
Round Corner Cantina,407,"Mexican,Bars",40.4665926843882,-79.9643587321043,3.5,$$,Shadyside,Pittsburgh,"3720 Butler St,Pittsburgh, PA 15201"
Frick Art & Historical Center,69,"Landmarks & Historical Buildings,Art Museums",40.44667,-79.90236,4.0,$,Shadyside,Pittsburgh,"7227 Reynolds St,Pittsburgh, PA 15208"
Little Tokyo Bistro,141,"Sushi Bars,Japanese,Korean",40.4281845092773,-79.9753036499023,4.0,$$,Shadyside,Pittsburgh,"2122 E Carson St,Pittsburgh, PA 15203"
Dijlah Hookah Lounge,127,"Hookah Bars,Middle Eastern,Kebab",40.4699036578508,-79.9607632682451,4.0,$$,Shadyside,Pittsburgh,"4130 Butler St,Pittsburgh, PA 15201"
Burgh'ers Brewing,194,"Burgers,Sandwiches,Breweries",40.465608,-79.965491,4.0,$$,Shadyside,Pittsburgh,"3601 Butler St,Pittsburgh, PA 15201"
Fig & Waffle Cafe Bistro,19,"Breakfast & Brunch,Waffles,American (New)",40.451145,-79.934618,3.5,$,Shadyside,Pittsburgh,"735 Copeland St,Pittsburgh, PA 15232"
East End Food Co-Op,112,"Health Markets,Vegetarian",40.44827,-79.89574,4.5,$$,Shadyside,Pittsburgh,"7516 Meade St,Pittsburgh, PA 15208"
The Big Idea Bookstore and Cafe,23,"Bookstores,Cafes",40.4601392,-79.9467527,4.5,$,Shadyside,Pittsburgh,"4812 Liberty Ave,Pittsburgh, PA 15224"
Schenley Park,23,"Parks,Playgrounds,Disc Golf",40.43429,-79.93287,5.0,$,Shadyside,Pittsburgh,"5410 Bartlett St,Suite101,Pittsburgh, PA 15217"
Staghorn Garden Cafe,67,"Coffee & Tea,Bakeries,Home Decor",40.42583,-79.94186,4.5,$$,Shadyside,Pittsburgh,"517 Greenfield Ave,Pittsburgh, PA 15207"
Los Cabos Mexican Restaurant,141,Mexican,40.46554,-79.95458,3.5,$,Shadyside,Pittsburgh,"4108-10 Penn Ave,Pittsburgh, PA 15224"
Groceria Merante,37,"Grocery,Sandwiches,Imported Food",40.436570898681,-79.955387606365,5.0,$,Shadyside,Pittsburgh,"3454 Bates St,Pittsburgh, PA 15213"
Deli on Butler Street,83,Delis,40.46967,-79.960889,4.5,$,Shadyside,Pittsburgh,"4110 Butler St,Pittsburgh, PA 15201"
Hough's,205,"Sports Bars,American (New)",40.4262619018555,-79.9403305053711,4.0,$$,Shadyside,Pittsburgh,"563 Greenfield Ave,Pittsburgh, PA 15207"
Ki Ramen,239,"Ramen,Bars,Noodles",40.4715943434372,-79.9599262318841,3.5,$$,Shadyside,Pittsburgh,"4401 Butler St,Pittsburgh, PA 15201"
Mallorca Restaurant,297,"Spanish,Seafood,Portuguese",40.42807,-79.97338,3.5,$$$,Shadyside,Pittsburgh,"2228 E Carson St,Pittsburgh, PA 15203"
Madeleine Bakery And Bistro,62,Bakeries,40.43896,-79.89202,4.5,$$,Shadyside,Wilkinsburg,"609 S Trenton Ave,Wilkinsburg, PA 15221"
Green Pepper,164,"Karaoke,Korean",40.434176,-79.922987,3.5,$$,Shadyside,Pittsburgh,"2020 Murray Ave,Pittsburgh, PA 15217"
Starbucks,23,Coffee & Tea,40.451081,-79.934882,3.5,$,Shadyside,Pittsburgh,"730 Copeland St,Pittsburgh, PA 15232"
Bruegger's Bagels,32,"Bagels,Breakfast & Brunch,Sandwiches",40.4507495338416,-79.9357494110451,3.0,$,Shadyside,Pittsburgh,"806 S Aiken Ave,Pittsburgh, PA 15232"
Took Took 98,60,"Thai,Bubble Tea,Asian Fusion",40.4342,-79.92305,4.5,$,Shadyside,Pittsburgh,"2018 Murray Ave,Pittsburgh, PA 15217"
Le Petit Cafe,58,"Chocolatiers & Shops,Breakfast & Brunch,Coffee & Tea",40.428345,-79.977958,4.5,$$,Shadyside,Pittsburgh,"2004 E Carson St,Pittsburgh, PA 15203"
Pizza Italia,72,Pizza,40.46266,-79.95154,4.0,$$,Shadyside,Pittsburgh,"4512 Liberty Ave,Pittsburgh, PA 15224"
61C Cafe,101,"Cafes,Breakfast & Brunch",40.43617,-79.92274,3.5,$,Shadyside,Pittsburgh,"1839 Murray Ave,Pittsburgh, PA 15217"
Tupelo Honey Teas,38,Tea Rooms,40.4789426,-79.9714409,5.0,$$,Shadyside,Millvale,"211 Grant Ave,Millvale, PA 15209"
Dive Bar & Grill,152,"Dive Bars,American (Traditional)",40.479721,-79.955185,4.0,$$,Shadyside,Pittsburgh,"5147 Butler St,Pittsburgh, PA 15201"
Coca Cafe,538,"Breakfast & Brunch,American (New),Sandwiches",40.46725,-79.96423,3.0,$$,Shadyside,Pittsburgh,"3811 Butler St,Pittsburgh, PA 15201"
Double Wide Grill,506,"American (Traditional),Bars",40.4286257397492,-79.9712989479303,3.5,$$,Shadyside,Pittsburgh,"2339 E Carson St,Pittsburgh, PA 15203"
SYN Bar & Taqueria + Pizzeria,34,"Pizza,Tacos,Cocktail Bars",40.459951,-79.930761,3.5,$$,Shadyside,Pittsburgh,"302 S St Clair St,Pittsburgh, PA 15206"
Gooski's,84,Dive Bars,40.45699,-79.96647,4.5,$,Shadyside,Pittsburgh,"3117 Brereton St,Pittsburgh, PA 15219"
Panera Bread,54,"Sandwiches,Salad,Soup",40.4561319,-79.9373531,2.5,$,Shadyside,Pittsburgh,"5430 Centre Ave,Pittsburgh, PA 15232"
Chengdu Gourmet,175,Chinese,40.4295421034818,-79.9223725553359,3.5,$$,Shadyside,Pittsburgh,"5840 Forward Ave,Pittsburgh, PA 15217"
Bonfire,123,"American (New),Cocktail Bars",40.4282900101726,-79.9760655249097,4.0,$$,Shadyside,Pittsburgh,"2100 E Carson St,Pittsburgh, PA 15203"
JJPOKÉ,44,"Bubble Tea,Poke,Taiwanese",40.4413562584,-79.9580711117,4.5,$$,Shadyside,Pittsburgh,"110 Atwood St,Pittsburgh, PA 15213"
Pigeon Bagels,71,"Bagels,Sandwiches,Coffee & Tea",40.432993,-79.927001,4.0,$,Shadyside,Pittsburgh,"5613 Hobart St,Pittsburgh, PA 15217"
Stack'd Burgers & Beer - Oakland,142,"American (Traditional),Burgers,Bars",40.44133,-79.95689,3.5,$$,Shadyside,Pittsburgh,"3716 Forbes Ave,Pittsburgh, PA 15213"
Ribs N Bread,30,"Barbeque,Sandwiches",40.45281,-79.94932,4.5,$,Shadyside,Pittsburgh,"4707 Centre Ave,Pittsburgh, PA 15213"
Couch Brewery,41,"Beer Bar,Breweries",40.4731978,-79.9085258,4.5,$,Shadyside,Pittsburgh,"1351 Washington Blvd,Pittsburgh, PA 15206"
Duncan St Sandwich Shop,52,"Sandwiches,Salad",40.485159,-79.97322,5.0,$$,Shadyside,Millvale,"543 North Ave,Millvale, PA 15209"
Mellon Park,14,Parks,40.451309,-79.919618,4.5,$,Shadyside,Pittsburgh,"6300 Fifth Ave,Pittsburgh, PA 15232"
Slice on Broadway,30,"Pizza,Sandwiches",40.4599199,-79.92468,3.0,$$,Shadyside,Pittsburgh,"6004 Centre Ave,Pittsburgh, PA 15206"
4121 Main,39,"Coffee & Tea,Florists",40.4652699,-79.95433,4.5,$$,Shadyside,Pittsburgh,"4121 Main St,Pittsburgh, PA 15224"
Hemingway's Cafe,144,"Dive Bars,American (Traditional)",40.44225,-79.9562399,3.5,$,Shadyside,Pittsburgh,"3911 Forbes Ave,Pittsburgh, PA 15213"
Einstein Bros Bagels,37,"Bagels,Coffee & Tea,Sandwiches",40.45451,-79.9461199,4.0,$,Shadyside,Pittsburgh,"4910 Baum Blvd,Pittsburgh, PA 15213"
Emilliano's Mexican Restaurant and Bar,291,"Mexican,Bars",40.4277223400876,-79.9686308033154,3.5,$$,Shadyside,Pittsburgh,"2557 E Carson St,Pittsburgh, PA 15203"
The Abbey on Butler Street,390,"Bars,Cafes,American (New)",40.47381,-79.95838,3.5,$$,Shadyside,Pittsburgh,"4635 Butler St,Pittsburgh, PA 15201"
The Cheesecake Factory,325,"Desserts,American (Traditional)",40.42822,-79.96528,3.5,$$,Shadyside,Pittsburgh,"415 S 27th St,Pittsburgh, PA 15203"
Tres Rios,177,"Mexican,Cocktail Bars",40.4288635667625,-79.9810518659992,4.0,$$,Shadyside,Pittsburgh,"1719 E Carson St,Pittsburgh, PA 15203"
Merante's Gifts,17,"Gift Shops,Italian,Cooking Classes",40.4619,-79.9490299,4.5,$$,Shadyside,Pittsburgh,"4723 Liberty Ave,Pittsburgh, PA 15224"
LaScola's Italian Ice & Custard,27,"Coffee & Tea,Ice Cream & Frozen Yogurt,Waffles",40.4760308932471,-79.9195376783609,5.0,$$,Shadyside,Pittsburgh,"1218 N Euclid Ave,Pittsburgh, PA 15206"
Thai Cottage,126,Thai,40.4325718,-79.893728,4.0,$$,Shadyside,Pittsburgh,"1109 S Braddock Ave,Regent Square,Pittsburgh, PA 15218"
Grandma B's,53,"Halal,Diners,Breakfast & Brunch",40.4487686,-79.9705276,4.5,$,Shadyside,Pittsburgh,"2537 Wylie Ave,Pittsburgh, PA 15219"
Michael's Pizza Bar & Restaurant,104,Pizza,40.42624,-79.96823,4.0,$,Shadyside,Pittsburgh,"2612 Sarah St,Pittsburgh, PA 15203"
Thai Me Up,212,Thai,40.427086,-79.973273,3.5,$$,Shadyside,Pittsburgh,"118 S 23rd St,Pittsburgh, PA 15203"
Crazy Mocha Coffee,24,"Cafes,Coffee & Tea",40.4579855,-79.9352334,3.5,$,Shadyside,Pittsburgh,"5607 Baum Blvd,Pittsburgh, PA 15232"
Primanti Bros. Restaurant and Bar Penn Ave,54,"Sports Bars,American (New),Sandwiches",40.4643094,-79.9326171,3.5,$$,Shadyside,Pittsburgh,"5491 Penn Ave,Pittsburgh, PA 15206"
Nak Won Garden,139,Korean,40.4565667,-79.936316,3.5,$$,Shadyside,Pittsburgh,"5504 Centre Ave,Pittsburgh, PA 15232"
FRIO Creamery,45,Ice Cream & Frozen Yogurt,40.4701157594272,-79.9608911112467,5.0,$,Shadyside,Pittsburgh,"4127 Butler St,Pittsburgh, PA 15201"
Grapperia,62,"Beer, Wine & Spirits,Cocktail Bars",40.4670906,-79.9644394,4.5,$$,Shadyside,Pittsburgh,"3801 Butler St,Pittsburgh, PA 15201"
Hello Bistro,197,"Salad,Burgers,Cafes",40.4407643,-79.9581044,3.5,$,Shadyside,Pittsburgh,"3605 Forbes Ave,Pittsburgh, PA 15213"
Lucy's,49,Street Vendors,40.45248,-79.98155,4.5,$,Shadyside,Pittsburgh,"2216 Penn Ave,Pittsburgh, PA 15222"
